Clocks;Locations;Transitions;Time(s)
5;1;4;4.3e-05
5;1;5;5.3e-05
5;1;6;6.1e-05
5;1;7;6.9e-05
5;1;8;8.3e-05
5;1;9;9.8e-05
5;1;10;0.000101
5;1;11;0.000108
5;1;12;0.000132
5;1;13;0.000123
5;1;14;0.000134
5;1;15;0.000143
5;2;1;8e-06
5;2;2;3.3e-05
5;2;3;4.3e-05
5;2;4;5.1e-05
5;2;5;6.1e-05
5;2;6;8e-05
5;2;7;7.9e-05
5;2;8;8.7e-05
5;2;9;9.9e-05
5;2;10;0.000132
5;2;11;0.000116
5;2;12;0.000126
5;2;13;0.000133
5;2;14;0.000141
5;2;15;0.000152
5;3;1;8e-06
5;3;2;8e-06
5;3;3;5.1e-05
5;3;4;6.5e-05
5;3;5;7.1e-05
5;3;6;7.9e-05
5;3;7;0.00011
5;3;8;0.000124
5;3;9;0.000122
5;3;10;0.000122
5;3;11;0.000127
5;3;12;0.000135
5;3;13;0.000318
5;3;14;0.000502
5;3;15;0.000517
5;4;1;9e-06
5;4;2;9e-06
5;4;3;5.3e-05
5;4;4;6.8e-05
5;4;5;7.8e-05
5;4;6;0.000136
5;4;7;0.000128
5;4;8;0.000313
5;4;9;0.000178
5;4;10;0.000259
5;4;11;0.000231
5;4;12;0.000357
5;4;13;0.000181
5;4;14;0.000188
5;4;15;0.000191
5;5;1;1.7e-05
5;5;2;9e-06
5;5;3;3.1e-05
5;5;4;9e-06
5;5;5;9.5e-05
5;5;6;0.000174
5;5;7;0.000112
5;5;8;0.000123
5;5;9;0.000291
5;5;10;0.000362
5;5;11;0.000454
5;5;12;0.000432
5;5;13;0.000323
5;5;14;0.000194
5;5;15;0.000265
5;6;1;9e-06
5;6;2;9e-06
5;6;3;9e-06
5;6;4;1e-05
5;6;5;9e-06
5;6;6;0.000122
5;6;7;0.000116
5;6;8;0.000133
5;6;9;0.000142
5;6;10;0.000204
5;6;11;0.000155
5;6;12;0.000165
5;6;13;0.000175
5;6;14;0.000184
5;6;15;0.000193
5;7;1;9e-06
5;7;2;8e-06
5;7;3;8e-06
5;7;4;8e-06
5;7;5;9e-06
5;7;6;8e-06
5;7;7;0.000124
5;7;8;0.000151
5;7;9;0.000144
5;7;10;0.000154
5;7;11;0.000167
5;7;12;0.000174
5;7;13;0.000188
5;7;14;0.000195
5;7;15;0.000204
5;8;1;8e-06
5;8;2;8e-06
5;8;3;1.3e-05
5;8;4;9e-06
5;8;5;9e-06
5;8;6;1e-05
5;8;7;9e-06
5;8;8;0.000146
5;8;9;0.000152
5;8;10;0.000163
5;8;11;0.000173
5;8;12;0.000184
5;8;13;0.000194
5;8;14;0.000204
5;8;15;0.000214
5;9;1;9e-06
5;9;2;8e-06
5;9;3;8e-06
5;9;4;9e-06
5;9;5;9e-06
5;9;6;9e-06
5;9;7;9e-06
5;9;8;9e-06
5;9;9;0.000163
5;9;10;0.000172
5;9;11;0.000184
5;9;12;0.000194
5;9;13;0.000204
5;9;14;0.000216
5;9;15;0.000225
5;10;1;8e-06
5;10;2;9e-06
5;10;3;8e-06
5;10;4;9e-06
5;10;5;9e-06
5;10;6;9e-06
5;10;7;9e-06
5;10;8;1.1e-05
5;10;9;3.7e-05
5;10;10;0.000186
5;10;11;0.000637
5;10;12;0.000612
5;10;13;0.001504
5;10;14;0.000875
5;10;15;0.000946
5;11;1;5.4e-05
5;11;2;1.7e-05
5;11;3;5.2e-05
5;11;4;0.000205
5;11;5;1.6e-05
5;11;6;1.5e-05
5;11;7;2.4e-05
5;11;8;1e-05
5;11;9;2.8e-05
5;11;10;8e-05
5;11;11;0.002202
5;11;12;0.001049
5;11;13;0.000658
5;11;14;0.000407
5;11;15;0.000354
5;12;1;9e-06
5;12;2;5.7e-05
5;12;3;3.6e-05
5;12;4;8e-06
5;12;5;3.1e-05
5;12;6;1.5e-05
5;12;7;9.6e-05
5;12;8;3.9e-05
5;12;9;2.9e-05
5;12;10;1.6e-05
5;12;11;1e-05
5;12;12;0.000294
5;12;13;0.000811
5;12;14;0.000269
5;12;15;0.000307
5;13;1;8e-06
5;13;2;9e-06
5;13;3;8e-06
5;13;4;9e-06
5;13;5;1.4e-05
5;13;6;1e-05
5;13;7;9e-06
5;13;8;3.2e-05
5;13;9;1.4e-05
5;13;10;1.6e-05
5;13;11;1.4e-05
5;13;12;2.3e-05
5;13;13;0.00034
5;13;14;0.000302
5;13;15;0.000491
5;14;1;8e-06
5;14;2;8e-06
5;14;3;8e-06
5;14;4;8e-06
5;14;5;9e-06
5;14;6;1.5e-05
5;14;7;1.8e-05
5;14;8;9e-06
5;14;9;1e-05
5;14;10;1e-05
5;14;11;1e-05
5;14;12;1e-05
5;14;13;9e-06
5;14;14;0.000265
5;14;15;0.000274
5;15;1;8e-06
5;15;2;8e-06
5;15;3;8e-06
5;15;4;8e-06
5;15;5;9e-06
5;15;6;9e-06
5;15;7;9e-06
5;15;8;9e-06
5;15;9;9e-06
5;15;10;9e-06
5;15;11;9e-06
5;15;12;1e-05
5;15;13;1e-05
5;15;14;1e-05
5;15;15;0.000527
6;1;1;2.8e-05
6;1;2;4.3e-05
6;1;3;0.000153
6;1;4;0.000171
6;1;5;0.00017
6;1;6;0.000263
6;1;7;0.000264
6;1;8;9.6e-05
6;1;9;0.00011
6;1;10;0.000111
6;1;11;0.000121
6;1;12;0.000146
6;1;13;0.000249
6;1;14;0.000166
6;1;15;0.000158
6;2;1;9e-06
6;2;2;4.3e-05
6;2;3;5.8e-05
6;2;4;5.9e-05
6;2;5;6.9e-05
6;2;6;7.9e-05
6;2;7;9e-05
6;2;8;0.000105
6;2;9;0.000112
6;2;10;0.000123
6;2;11;0.000132
6;2;12;0.000141
6;2;13;0.00015
6;2;14;0.00016
6;2;15;0.00017
6;3;1;9e-06
6;3;2;9e-06
6;3;3;5.7e-05
6;3;4;6.7e-05
6;3;5;7.9e-05
6;3;6;8.9e-05
6;3;7;9.8e-05
6;3;8;0.000109
6;3;9;0.000122
6;3;10;0.000141
6;3;11;0.000143
6;3;12;0.000158
6;3;13;0.000175
6;3;14;0.00018
6;3;15;0.000187
6;4;1;1e-05
6;4;2;9e-06
6;4;3;1e-05
6;4;4;7.6e-05
6;4;5;8.8e-05
6;4;6;9.7e-05
6;4;7;0.000108
6;4;8;0.000118
6;4;9;0.000132
6;4;10;0.000148
6;4;11;0.000153
6;4;12;0.000167
6;4;13;0.000168
6;4;14;0.00018
6;4;15;0.000189
6;5;1;8e-06
6;5;2;1e-05
6;5;3;9e-06
6;5;4;9e-06
6;5;5;9.6e-05
6;5;6;0.000105
6;5;7;0.000118
6;5;8;0.000128
6;5;9;0.000142
6;5;10;0.000156
6;5;11;0.000164
6;5;12;0.000174
6;5;13;0.000186
6;5;14;0.000197
6;5;15;0.000207
6;6;1;9e-06
6;6;2;9e-06
6;6;3;9e-06
6;6;4;1e-05
6;6;5;1e-05
6;6;6;0.000118
6;6;7;0.000128
